name,lat,lng,category
"Dry Creek Reservoir",42.53457022909618,-116.36788247325153,Lake
"Mountain View Lake",42.04207448364228,-116.15994395207149,Lake
"Juniper Basin Reservoir",42.04706631015519,-116.46329280375848,Lake
"Bybee Reservoir",42.26039889378797,-116.26198986462151,Lake
"Rough Lake",42.1538968415324,-116.25281044342755,Lake
"Lower Nichol Flat Reservoir",42.33306804352878,-116.23713333774066,Lake
"Twin Lakes Reservoir",42.66886623710364,-116.23785219087105,Lake
"Henry Lake",42.230493529331966,-116.30986709382678,Lake
"Triangle Reservoir",42.777072419925034,-116.61007327013705,Lake
"Anderson Reservoir",42.64347490503496,-116.94938311341286,Lake
"Payne Creek Reservoir",42.261981118113184,-116.08249072732025,Lake
"Whites Reservoir",42.49131508610693,-116.23107414949757,Lake
"Juniper Lake",42.207084330070074,-116.30222590929458,Lake
"Little Blue Creek Reservoir",42.29623660283848,-116.11467701358161,Lake
"Ross Lake",42.15034454801349,-116.31003995290502,Lake
"Clear Lake",43.64594271995734,-124.18024677070798,Lake
"Spirit Lake",43.46408705320175,-124.24325487246436,Lake
"Tenmile Lake",43.55974113270719,-124.14376549707079,Lake
"Eel Lake",43.61312286928904,-124.16548189167943,Lake
"Sandpoint Lake",43.47643627783705,-124.24078566445885,Lake
"Upper Pony Creek Reservoir",43.36280490526436,-124.2624101523056,Lake
"Tahkenitch Lake",43.800998719169556,-124.11114666385753,Lake
"Siltcoos Lake",43.8747744162398,-124.08671501179624,Lake
"Beale Lake",43.50573245335627,-124.23388828849457,Lake
"Johnson Log Storage and Storing Reservoir",43.132821265588255,-124.18601730703709,Lake
"Threemile Lake",43.76540646891643,-124.17002512376986,Lake
"Saunders Lake",43.53251419666554,-124.218764081092,Lake
"Woahink Lake",43.9195539774594,-124.09982918005957,Lake
"North Tenmile Lake",43.594391934388405,-124.13617730654349,Lake
"Horsfall Lake",43.45771639860133,-124.25082044176074,Lake
"Cleawox Lake",43.938150418288494,-124.11467297069669,Lake
"Laurel Lake",43.019469537929965,-124.43648936001028,Lake
"Caufield Marsh",43.22895079000405,-124.26287097174783,Lake
"Cottage Grove Lake",43.6942056383645,-123.06722863444897,Lake
"Ben Irving Reservoir",43.047022369089085,-123.57330190460554,Lake
"Fords Pond",43.39294806693729,-123.36802936575575,Lake
"Betty Lake",43.676295648506326,-122.0257172700973,Lake
"Gold Lake",43.63350749743118,-122.04320753299505,Lake
"Lemolo Lake",43.31145180356056,-122.18183424283899,Lake
"Crescent Lake",43.47255803029631,-122.00683021825625,Lake
"Hills Creek Lake",43.67108547543197,-122.42245727344608,Lake
"Lower Erma Bell Lake",43.840008061604635,-122.04145236855561,Lake
"Waldo Lake",43.72687081649618,-122.04456355333204,Lake
"Torrey Lake",43.79623691151127,-122.0165581131542,Lake
"Summit Lake",43.45743338213906,-122.12571177506291,Lake
"Gander Lake",43.789957981132,-122.11125466822891,Lake
"Upper Eddeeleo Lake",43.772341890226436,-122.0750601272019,Lake
"Lookout Point Lake",43.8637691871319,-122.66457991809838,Lake
"Middle Erma Bell Lake",43.834731930746024,-122.04057911363277,Lake
"Dexter Reservoir",43.91475883114147,-122.7796879280455,Lake
"Fawn Lake",43.52352327906941,-122.01044776690543,Lake
"Big Swamp",43.42434280579051,-122.16924980043002,Lake
"Odell Lake",43.57431368069646,-122.00859555880633,Lake
"Lower Eddeeleo Lake",43.78308505769711,-122.07862229619109,Lake
"Fish Lake",43.0780946863405,-122.50377529843118,Lake
"Toketee Lake",43.26823021409242,-122.41310246515569,Lake
"Diamond Lake",43.16050023269854,-122.15219201681104,Lake
"Wahanna Lake",43.79370416411437,-122.02806702472716,Lake
"Gold Lake Bog",43.64033609091983,-122.03459953327979,Lake
"Dorena Lake",43.76996475600785,-122.92064065539266,Lake
"Fall Creek Lake",43.95031982464089,-122.71150472890714,Lake
"Little Lava Lake",43.91151700455954,-121.7570764660019,Lake
"Bear Wallow",43.192840125561354,-121.44138477560928,Lake
"Lava Lake",43.92066112361904,-121.7722444030798,Lake
"Beasley Lake",43.326404876756456,-121.01395074016636,Lake
"Paulina Marsh",43.14587758108703,-121.09140341534007,Lake
"Paulina Marsh",43.13698502710408,-121.14660355229236,Lake
"Wickiup Reservoir",43.689296229883375,-121.7714416206122,Lake
"Silver Creek Reservoir",43.082214717325286,-121.07811154489552,Lake
"Hosmer Lake",43.9668826517836,-121.78016837601238,Lake
"Winopee Lake",43.88077914970124,-121.90453213587469,Lake
"Davis Lake",43.618494893001106,-121.84035322202388,Lake
"South Twin Lake",43.71378964493554,-121.76710307865034,Lake
"Elk Lake",43.97140194286719,-121.80230344720475,Lake
"Bobby Lake",43.661108604959566,-121.97547654548082,Lake
"Wildcat Swamp",43.97810573863233,-121.97824406632967,Lake
"Crane Prairie Reservoir",43.781349318604164,-121.79818243138614,Lake
"Rakes Meadow",43.0207514516695,-121.52961955319162,Lake
"Round Lake",43.11295039800128,-121.39603247056279,Lake
"East Lake",43.728692642409264,-121.21216298349879,Lake
