name,lat,lng,category
"Dead Pine Island Marsh",27.598343976361573,-81.05457248435665,Lake
"Basket Lake",27.528569566603064,-81.4432912244437,Lake
"Lake Weohyakapka",27.816872596172786,-81.4152660658002,Lake
"Little Gumhead Marsh",27.615359442782523,-80.93721664971721,Lake
"Frank Taucher Reservoir",27.393548087427487,-81.38557903292889,Lake
"Little Bonnet Lake",27.560328648355195,-81.47575296683651,Lake
"Eagle Pond",27.899079263727913,-81.06463057722085,Lake
"Underhill Sawgrass Pond",27.44111164600035,-81.08775943159316,Lake
"Lake Henry",27.322163245528074,-81.38328527320294,Lake
"Mirror Lake",27.27608666103874,-81.36001672015287,Lake
"Courthouse Pond",27.886996470061693,-81.04835743723157,Lake
"Clay Hole Pond",27.90974123149485,-81.07462568730953,Lake
"Lake Crews",27.29698862689099,-81.43678781041915,Lake
"Dinner Lake",27.515951536058115,-81.44289299559786,Lake
"Grassy Lake",27.253089634078,-81.33271631522982,Lake
"Lake Francis",27.338481761460777,-81.40405610680179,Lake
"Pioneer Lake",27.623016775358582,-81.49417684890669,Lake
"Long Cypress Slash",27.575852560739726,-81.27582543343114,Lake
"Blue Cypress Lake",27.7299363947539,-80.7588016661238,Lake
"Lake Hill",27.349858045582298,-81.43907577322184,Lake
"Lake Arbuckle",27.694641911704124,-81.39775212199356,Lake
"Lake Viola",27.613159313557002,-81.49558990637078,Lake
"Red Water Lake",27.345435252934653,-81.3933471804767,Lake
"Tiger Lake",27.8986282413043,-81.36011694215068,Lake
"Red Beach Lake",27.43395594717613,-81.40273192318949,Lake
"Cowbone Creek",27.46845799410616,-80.72214998741993,Lake
"Lake Denton",27.55603053552721,-81.48938208360127,Lake
"Island Pond",27.98545822504795,-81.08034883858056,Lake
"Bonny Bloom Pond",27.510780182585503,-81.2945304629512,Lake
"Otter Slough",27.85430136216641,-81.31181083363687,Lake
"Lake Angelo",27.586086933930684,-81.46525778777699,Lake
"Little Red Water Lake",27.540793341084335,-81.47204993868681,Lake
"Lake Letta",27.561605955613555,-81.46117264475618,Lake
"Bill Bay",27.617462421811155,-81.23183813823083,Lake
"Parker Bay",27.50038937566743,-80.7834504386901,Lake
"Lake McCoy",27.284496795362696,-81.35376363432216,Lake
"Lake Placid",27.244805057006833,-81.36415329127493,Lake
"Lake Isabell",27.650516140312114,-81.47674417591958,Lake
"Center Lake Nellie",27.3525118987195,-81.37848293895787,Lake
"Barley Barber Swamp",27.045256971107936,-80.59605051700899,Lake
"Wolf Lake",27.421626772988528,-81.47354542191842,Lake
"Lake Apthorp",27.345004172551317,-81.36441711781903,Lake
"Lake Carrie",27.338709076596768,-81.4281642956629,Lake
"Lake Kissimmee",27.892006430605726,-81.24610106111408,Lake
"Blue Jordan Swamp",27.730575651991796,-81.40115139325924,Lake
"Company Slough",27.537972101152977,-80.97363936088213,Lake
"Lake Annie",27.207051543166234,-81.35088436631588,Lake
"Lake Aurora",27.87958320686837,-81.46543868903984,Lake
"Grassy Pond",27.568484700545113,-81.41737440077763,Lake
"Lake Lotela",27.577326707319514,-81.48759609121433,Lake
"Thomas Lake",27.904358694919996,-81.47406359163308,Lake
"Pole Cypress Ponds",27.914915698265126,-81.11853448037705,Lake
"Lake Pearl",27.283683090293028,-81.36153123089669,Lake
"Lake June in Winter",27.307664147085717,-81.39362287855587,Lake
"Lake Huntley",27.28714179373224,-81.341182686884,Lake
"Wolf Sawgrass Pond",27.515859031372436,-81.08304505197742,Lake
"Saddlebag Lake",27.895360932331062,-81.46905758628391,Lake
"Bonnet Lake",27.543402542344015,-81.44311608761137,Lake
"Cobb Marsh",28.015606215039345,-81.34609167170218,Lake
"Lake Marian",27.873932306905832,-81.07225531449863,Lake
"Otter Pond",27.896116897506246,-81.03606790244525,Lake
"Lake Sirena",27.285269205774146,-81.36944650353095,Lake
"Lake Rosalie",27.93341394387817,-81.40762095412003,Lake
"Ox Pond",27.995829947871403,-81.10924663408778,Lake
"Lake Charlotte",27.43395511327779,-81.4507790271364,Lake
"Lake Clay",27.30977680259951,-81.34943887723512,Lake
"Joe Gore Slough",27.48450052790075,-80.79838171589978,Lake
"Big Gum Lake",27.92784622016199,-81.49139922425401,Lake
"Parks Lake",27.915198054969995,-81.46789195603198,Lake
"Shin Hammock Marsh",27.56502993336953,-80.94359173188185,Lake
"Johnson Bay",28.00981914626012,-81.0707933841489,Lake
"Lake Hatchineha",28.024274357871228,-81.39513166489022,Lake
"Lake Josephine",27.39699664056304,-81.43737109235947,Lake
"Long Cypress Slash",27.251481775557096,-81.00147418970761,Lake
"Huckleberry Lake",27.452426092446206,-81.4633022308411,Lake
"Arnold Pond",27.906124297165817,-81.02950035394117,Lake
"Jernigans Pond",27.381360920832556,-80.73219511999055,Lake
"Lake Ruth",27.42930484830936,-81.45829635732825,Lake
"Lake Istokpoga",27.3723874842179,-81.2890056498722,Lake
"Dinner Bay",27.47245575926559,-81.21152119131189,Lake
"Cypress Lake",27.914404402694093,-81.48106468139181,Lake
"Lake Sebring",27.529023282034718,-81.4845092787212,Lake
"Lake Jackson",27.9118548374319,-81.16204285409106,Lake
"Gator Slough",27.03170456498542,-81.21890204066916,Lake
"Clay Slough",27.005884697562028,-81.46924854586959,Lake
"Yates Marsh",27.300363533490525,-80.94136748335264,Lake
"Chancy Bay",27.084234153432465,-80.65368028595086,Lake
"Arch Island Bay",27.530684686875983,-80.78611917978999,Lake
"Sawgrass Bay",27.556617688308958,-80.78817341045686,Lake
"Devils Elbow Swamp",27.972577625000767,-81.05087651251301,Lake
"Saint Johns Marsh",28.03989623304847,-80.78714382888329,Lake
"Eagle Bay",27.19255228765399,-80.84018026183084,Lake
"Peat Marsh",27.534334734511692,-80.95278193930132,Lake
"Pitman Bay",27.327450213837064,-81.11303641644069,Lake
"Cypress Creek",27.305877005748197,-80.63606095615913,Lake
"Peck Lake",27.1199297291689,-80.146928454899,Lake
"The Savannahs",27.3470546003718,-80.28761357628868,Lake
"Cane Slough",27.136135927344416,-80.37859698550152,Lake
"Great Pocket",27.147813981127236,-80.16612535792565,Lake
"Manatee Pocket",27.154790854905478,-80.19469627696677,Lake
"Hole in the Wall",27.161889815566823,-80.16400676730804,Lake
"Cane Slough",27.152174866314816,-80.3888553761483,Lake
"Zapata Lake",28.330782472700147,-97.0810964465037,Lake
"Willow Lake",28.425614558369297,-97.2723930150761,Lake
