name,lat,lng,category
"Goose Lake",42.17200794534754,-101.80665791014486,Lake
"Shigley Lake",42.229039216023075,-101.900324349569,Lake
"Ell Lake",42.40578342052553,-101.82635802412186,Lake
"Steve Lake",42.399358236791706,-101.80281512118586,Lake
"Speck Lake",42.32862807841653,-101.28098540383434,Lake
"Card Lake",42.297462471883364,-101.91528094845266,Lake
"Spring Lake",42.38233094801389,-101.66119502795969,Lake
"Mother Lake",42.149861354174554,-101.84116745860572,Lake
"Indian Lake",42.27285686160162,-101.88170960123651,Lake
"Tree Claim Lake",42.44893289824133,-101.6543868941002,Lake
"Wolf Lake",42.444028411542234,-101.45719439706053,Lake
"Winslow Lake",42.991948679891536,-101.44903294725145,Lake
"Speckel-Meir Lake",42.34587276368237,-101.37337606507981,Lake
"Cotton Lake",42.3630831750026,-101.5482430154471,Lake
"Coleman Lake",42.36884114327803,-101.16204347058745,Lake
"S B Lake",42.98244270099459,-101.53264277774801,Lake
"Bornemann Lake",42.673254753436694,-101.85291647127804,Lake
"Goose Lake",42.447789485181985,-101.60719506202463,Lake
"Little Dad Lake",42.27513078872749,-101.97924446022267,Lake
"North Twin Lake",42.91148361151901,-101.9660136253319,Lake
"Rat Lake",42.4702949007467,-101.93649033764193,Lake
"Alkali Lake",42.249217744916585,-101.95229564214273,Lake
"White Willow Lake",42.35533620729233,-101.41483408720522,Lake
"Frye Lake",42.019820875691906,-101.73972142539212,Lake
"Jack Rabbit Lake",42.36625556214611,-101.38289898532108,Lake
"Sunflower Lake",42.1683540639152,-101.6187341256039,Lake
"Moore Lake",42.44232178558071,-101.96453507108677,Lake
"Krumpf Lake",42.131757783662394,-101.62493338069946,Lake
"Home Valley Lake",42.43058102087305,-101.67475216799106,Lake
"Clubhouse Lake",42.9640621019218,-101.50743079206491,Lake
"Carpenter Lake",42.9447621294363,-101.95489164510775,Lake
"Goose Lake",42.69439789970141,-101.28369959630591,Lake
"Three Lakes",42.093177511229065,-101.70955100986825,Lake
"Collier Lake",42.305618026636054,-101.45740806874036,Lake
"Gay Lake",42.87552219061727,-101.91616999317085,Lake
"School Section Lake",42.238006741152546,-101.98671387088538,Lake
"South Twin Lake",42.902251167194926,-101.96439578817356,Lake
"Cody Lake",42.99454096055535,-101.2494967965101,Lake
"Fish Lake",42.425822777536396,-101.52473139122503,Lake
"Bristol Lake",42.32964625953379,-101.76498553018367,Lake
"Silver Lake",42.40233318928906,-101.5948717987474,Lake
"Devils Punch Bowl Lake",42.489811217926466,-100.70425493213463,Lake
"Pelican Lake",42.52578031424192,-100.66766512620512,Lake
"Clapper Marsh",42.33785460430789,-100.1045066535219,Lake
"Lone Tree Lake",42.4986124330553,-100.84376440410567,Lake
"Chamberlain Swamp",42.3669910925346,-100.50770351017331,Lake
"Pony Lake",42.487037196599886,-100.51083700610874,Lake
"North Marsh Lake",42.53641516326857,-100.51221207073218,Lake
"Mule Lake",42.48526551202838,-100.67770609983654,Lake
"Dewey Lake",42.54438026176883,-100.63249646683444,Lake
"Philbrick Lake",42.299554128850595,-100.06864134730034,Lake
"Twin Lakes",42.48255643585381,-100.97800747832261,Lake
"Red Deer Lake",42.565540453281834,-100.48934842577398,Lake
"Twentyone Lake",42.46896880638004,-100.45452463420324,Lake
"Skull Lake",42.41844710228076,-100.30173146540199,Lake
"Ballards Marsh",42.59256185123711,-100.55304971644964,Lake
"Trout Lake",42.57983641304389,-100.6096908379856,Lake
"Square Lake",42.435977009062285,-100.8876365354039,Lake
"Skull Lake",42.307485893285225,-100.15488291589678,Lake
"School Lake",42.52666260844938,-100.60952542021025,Lake
"Lowes Lake",42.255574858202465,-100.81357785629051,Lake
"Swan Lake",42.23591499635718,-100.76641339530748,Lake
"Watts Lake",42.577147774464706,-100.68610642851941,Lake
"Hay Lake",42.56666311882731,-100.55110030744316,Lake
"Long Lake",42.2902616990435,-100.09618670306878,Lake
"North Twin Lake",42.322113600381996,-100.12153745846226,Lake
"Alkali Lake",42.38802618061252,-100.10058470138304,Lake
"Dads Lake",42.49246139080563,-100.64719995915432,Lake
"Ell Lake",42.64584757768434,-100.55169103043721,Lake
"Hudson Lake",42.67587612725082,-100.69971829688632,Lake
"Diamond Lake",42.224545085716365,-100.03507275024457,Lake
"Big Alkali Lake",42.62874283925693,-100.61390693915104,Lake
"Horseshoe Lake",42.278841739969785,-100.73461208792169,Lake
"Duck Lake",42.247173655045906,-100.64980800233708,Lake
"Enders Lake",42.261920897018456,-100.0920900593552,Lake
"Whitewater Lake",42.532395946444865,-100.64132154199369,Lake
"Vrender Swamp",42.44224209992954,-100.60528346493135,Lake
"Lost Lake",42.48871472276748,-100.59066430589213,Lake
"McKeel Lake",42.532514815867074,-100.5915864101921,Lake
"Rat Lake",42.2799050347126,-100.11431093033133,Lake
"Willow Lake",42.23643617115898,-100.07986916816844,Lake
"Hackberry Lake",42.56211295174786,-100.67518172815033,Lake
"South Marsh Lake",42.50948096503733,-100.494440765622,Lake
"Willow Lake",42.555241846467524,-100.58610495589897,Lake
"Durbin Lake",42.44643429692121,-100.56740889297932,Lake
"Swanson Swamp",42.52326764141033,-100.94659459046258,Lake
"Pearson Swamp",42.40104170184295,-100.62834000141127,Lake
"Big Lake",42.42814982458144,-100.60311052948829,Lake
"O'Brien Lake",42.34309579096556,-100.59051541487337,Lake
"Reiser-Shockley Swamp",42.34320652383547,-100.50321331152956,Lake
"Center Lake",42.47967520432004,-100.48591212956491,Lake
"Enders Marsh",42.262312094710154,-100.09171328228227,Lake
"Tate Lake",42.43302843128088,-100.56582678454679,Lake
